"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"2-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2405109405518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"3-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24999284744263,0,0,0,0,0,0,0,0,0,0,0,0,16.4585514068604,0,0,0,0,0,
"4-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68070459365845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"5-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"6-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20994281768799,0,0,
"7-Jun",0,0,0,0,0,0,0,0,0,0,11.3061075210571,0,0,0,0,15.6974010467529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8-Jun",0,0,0,0,5.94140291213989,0,0,0,0,0,0,0,0,0,0,0,4.73231649398804,0,0,0,0,0,0,0,3.11364674568176,0,0,4.76967430114746,0,0,0,0,0,0,0,
"9-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50027465820312,0,0,0,0,0,0,0,5.60275554656982,0,0,0,
"10-Jun",0,0,23.6856861114502,5.87178897857666,0,0,5.63758039474487,0,5.45401859283447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53934860229492,0,0,0,0,0,5.16261148452759,0,
"11-Jun",0,0,0,0,0,0,6.71826887130737,0,5.33980083465576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99008703231812,0,0,0,0,15.7420902252197,0,21.0710487365723,
"12-Jun",0,8.2883939743042,0,5.70641088485718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09382295608521,0,0,0,0,0,0,9.98017406463623,0,0,0,0,0,0,0,
"13-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3961925506592,0,0,0,0,13.9287385940552,0,0,0,0,0,0,4.99008703231812,0,0,0,0,7.87104511260986,0,0,
"14-Jun",0,0,0,0,0,0,0,0,0,0,0,0,8.54070854187012,0,0,0,0,0,0,0,6.09382295608521,0,0,5.6208233833313,0,0,0,0,0,0,0,0,11.806568145752,0,0,
"15-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98017406463623,4.61102485656738,0,0,0,0,4.56439590454102,0,
"16-Jun",0,0,0,0,0,0,0,0,6.31138372421265,0,0,0,0,0,4.24953937530518,5.42106914520264,0,0,0,0,0,0,0,0,0,0,5.65960741043091,10.7160425186157,0,0,0,0,0,0,0,
"17-Jun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31793069839478,5.42106914520264,0,0,0,0,0,11.6023473739624,0,0,0,0,5.65960741043091,5.35802125930786,0,0,0,0,0,0,0,
"18-Jun",0,0,0,0,0,0,0,0,0,0,4.21626758575439,0,0,0,0,16.2632064819336,0,0,0,0,0,0,0,0,0,0,5.65960741043091,10.7160425186157,0,0,0,0,0,0,0,
"19-Jun",0,8.06153011322021,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2632064819336,5.28595018386841,0,0,0,0,0,21.8067455291748,0,0,0,0,0,0,0,0,0,0,0,0,
"20-Jun",0,0,0,0,0,7.42894268035889,0,0,0,0,7.08333015441895,0,0,0,0,0,0,0,15.8553657531738,0,0,0,0,0,0,0,0,12.2469062805176,0,0,0,0,0,0,0,
"21-Jun",0,0,0,0,0,3.53531122207642,0,0,0,0,0,0,0,0,7.71234750747681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36734819412231,0,0,0,0,
"22-Jun",0,0,0,0,0,3.53531122207642,0,0,0,0,0,0,0,0,0,51.2745132446289,0,0,4.76843452453613,0,0,0,9.08537769317627,0,0,0,0,0,0,0,6.73469638824463,0,0,0,0,
"23-Jun",0,0,0,0,0,17.6765575408936,0,12.6201848983765,0,0,0,15.0686340332031,0,5.70775318145752,0,14.6498603820801,0,0,0,0,0,0,0,0,7.56114768981934,0,0,0,0,0,13.4693927764893,0,0,0,0,
"24-Jun",2.93973588943481,0,18.2273826599121,0,0,10.6059331893921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08537769317627,0,0,0,0,0,0,0,3.36734819412231,0,0,0,17.2310657501221,
"25-Jun",2.93973588943481,7.89197874069214,0,0,0,7.07062244415283,0,0,0,0,0,0,32.2834358215332,0,0,0,5.4181022644043,0,0,0,0,0,0,0,7.56114768981934,0,15.327675819397,9.12154865264893,0,18.4953765869141,6.73469638824463,0,5.08613443374634,0,0,
"26-Jun",0,0,0,0,0,0,0,14.2405500411987,0,0,0,0,10.9355907440186,29.2666187286377,0,13.6158075332642,0,0,0,0,0,0,0,7.05831003189087,13.5971298217773,24.4631214141846,0,7.74685382843018,0,0,0,5.58477210998535,12.4669666290283,0,0,
"27-Jun",0,0,0,0,0,0,0,0,0,4.75504112243652,0,0,0,0,0,0,0,0,0,0,16.1703662872314,0,0,0,13.5971298217773,8.15437316894531,0,7.74685382843018,8.68321228027344,0,0,0,0,0,0,
"28-Jun",0,0,0,0,0,0,7.02694129943848,0,0,14.2651233673096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.842212677002,23.2405605316162,8.68321228027344,0,15.0853500366211,0,0,0,0,
"29-Jun",14.3466958999634,0,0,0,0,0,0,14.2405500411987,0,9.51008224487305,0,0,0,0,0,0,0,0,0,27.4693965911865,8.08518314361572,17.1536540985107,0,0,4.53237676620483,8.15437316894531,0,7.74685382843018,8.68321228027344,0,0,0,0,0,0,
"30-Jun",40.2381629943848,1.96520686149597,0,0,5.35875177383423,0,0,7.12027502059937,0,9.51008224487305,0,0,0,0,0,0,0,61.3194427490234,0,0,24.2555503845215,0,0,0,10.3597183227539,0,0,0,0,0,0,0,0,0,0,
"1-Jul",0,0,0,11.8948774337769,0,0,0,0,0,13.2075986862183,0,0,0,0,0,0,0,10.9729509353638,0,39.6297416687012,11.9358367919922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2-Jul",0,0,29.8024349212646,0,0,0,4.29037046432495,0,0,26.4151973724365,0,0,0,0,0,0,0,19.2026634216309,0,26.4198303222656,35.8075103759766,0,0,0,10.0198421478271,0,0,0,0,5.43042325973511,0,0,11.8703470230103,0,0,
"3-Jul",0,0,0,0,0,0,0,19.1154651641846,0,26.4151973724365,0,0,0,0,0,0,0,16.4594268798828,0,13.2099151611328,0,0,3.65636825561523,4.62649822235107,22.9024963378906,0,0,0,0,0,0,0,3.95678234100342,0,0,
"4-Jul",0,0,0,0,0,0,0,9.55773258209229,0,19.8113975524902,0,0,0,0,0,0,0,9.60133171081543,0,0,0,0,10.96910572052,4.62649822235107,20.0396842956543,0,11.4762277603149,0,0,21.7216930389404,0,6.287682056427,0,0,0,
"5-Jul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73611450195312,0,9.57713985443115,14.4019985198975,0,0,0,0,10.96910572052,10.5748538970947,20.0396842956543,0,26.2313785552979,0,0,16.2912712097168,5.19031095504761,6.287682056427,0,0,0,
"6-Jul",0,0,0,0,0,0,0,0,0,0,0,0,16.0251216888428,11.7117109298706,4.5472583770752,0,0,0,0,0,0,0,29.4255218505859,4.55995750427246,0,0,10.3491163253784,0,0,0,0,0,9.15032005310059,0,0,
"7-Jul",0,0,0,0,0,0,0,0,0,0,0,0,48.0753631591797,7.80780696868896,0,0,0,0,0,5.32394981384277,12.783730506897,0,29.4255218505859,2.27997875213623,0,0,20.6982326507568,5.66931486129761,0,8.40882778167725,0,0,27.4509601593018,0,0,
"8-Jul",6.15571022033691,0,0,0,0,11.7610120773315,0,0,0,0,0,0,16.0251216888428,0,0,0,8.43592834472656,13.9322462081909,0,0,6.39186525344849,0,0,2.27997875213623,0,0,5.17455816268921,5.66931486129761,0,0,19.8485546112061,0,18.3006401062012,0,13.0153999328613,
"9-Jul",0,0,0,0,0,23.5220241546631,0,12.3015460968018,0,0,0,0,0,0,4.5472583770752,0,14.9737739562988,0,0,0,3.19593262672424,0,0,0,0,16.6007633209229,0,22.6772594451904,0,8.40882778167725,6.6161847114563,0,0,0,52.0615997314453,
"10-Jul",5.38624620437622,0,0,0,0,0,0,10.7638521194458,36.3072395324707,0,0,0,48.0753631591797,0,4.5472583770752,13.3472681045532,0,6.96612310409546,0,5.32394981384277,3.19593262672424,0,9.80850791931152,0,0,5.53358793258667,0,0,19.0191078186035,0,6.6161847114563,0,0,0,0,
"11-Jul",0,0,0,0,0,0,0,15.8373413085938,0,0,0,0,0,25.0867214202881,0,5.57598686218262,0,10.6625356674194,0,15.7384471893311,0,0,0,0,0,36.2494163513184,8.78077793121338,0,18.393970489502,0,0,11.0182075500488,9.5702075958252,0,0,
"12-Jul",0,0,0,0,11.4723052978516,0,3.41088485717773,39.5933532714844,0,0,11.9932975769043,0,21.4309120178223,6.27168035507202,0,0,0,10.6625356674194,0,7.86922359466553,0,0,0,0,15.6294555664062,0,0,22.8597946166992,9.19698524475098,0,0,16.5273113250732,9.5702075958252,0,0,
"13-Jul",8.97905731201172,0,13.6638822555542,0,22.9446105957031,0,0,0,0,0,0,6.84063100814819,10.7154560089111,12.543360710144,9.88596057891846,0,11.3530225753784,31.987606048584,0,0,0,0,41.7263336181641,0,7.81472778320312,0,0,0,27.5909557342529,0,0,0,0,0,0,
"14-Jul",30.7853393554688,0,40.9916458129883,0,22.9446105957031,0,0,0,0,0,0,6.84063100814819,42.8618240356445,0,11.2982406616211,0,11.3530225753784,31.987606048584,0,31.4768943786621,29.1426982879639,0,0,0,23.4441833496094,0,0,0,9.19698524475098,0,12.1358137130737,0,9.5702075958252,8.45804119110107,0,
"15-Jul",17.9581146240234,14.7941045761108,0,0,11.4723052978516,0,0,0,0,0,0,6.84063100814819,0,12.543360710144,29.6578826904297,2.78799343109131,0,21.3250713348389,0,15.7384471893311,0,0,0,0,0,0,0,0,0,0,12.1358137130737,0,9.5702075958252,8.45804119110107,0,
"16-Jul",15.7337322235107,0,7.40364551544189,0,22.2599639892578,0,0,4.77686071395874,0,15.1221694946289,0,15.1826391220093,0,0,7.42727518081665,7.85859203338623,0,0,0,21.5946655273438,0,0,12.990532875061,0,21.565128326416,0,0,0,0,0,0,0,0,16.8202991485596,0,
"17-Jul",26.2228851318359,0,7.40364551544189,0,22.2599639892578,11.3827686309814,0,4.77686071395874,5.98931741714478,0,0,7.59131956100464,0,5.03339433670044,14.8545503616333,0,0,0,6.23280763626099,26.9933319091797,0,0,12.990532875061,0,32.3476943969727,0,0,0,10.3787298202515,0,0,0,0,25.230447769165,11.5206661224365,
"18-Jul",27.5340309143066,0,0,0,11.1299819946289,9.95992279052734,0,4.77686071395874,0,15.1221694946289,6.95060443878174,0,0,7.55009174346924,16.9766273498535,15.7171840667725,0,0,12.465615272522,10.7973327636719,11.342794418335,0,17.3207092285156,0,0,5.10610675811768,0,0,0,12.5858526229858,0,0,16.9945774078369,0,11.5206661224365,
"19-Jul",9.17800998687744,22.0434303283691,0,0,22.2599639892578,0,0,0,0,0,0,0,0,2.51669716835022,7.42727518081665,0,5.44593238830566,9.3614673614502,12.465615272522,16.1960010528564,0,20.2062187194824,7.42316198348999,0,0,5.10610675811768,0,0,0,18.8787784576416,8.6223030090332,0,5.66485929489136,8.41014957427979,23.041332244873,
"20-Jul",18.3560199737549,7.34780979156494,0,34.6328964233398,0,0,0,0,17.9679527282715,0,6.95060443878174,7.59131956100464,0,0,0,7.85859203338623,10.8918647766113,0,18.6984252929688,5.39866638183594,0,0,12.990532875061,0,0,5.10610675811768,0,0,20.7574596405029,6.29292631149292,8.6223030090332,4.29549264907837,0,0,11.5206661224365,
"21-Jul",5.05457878112793,46.9292869567871,0,0,0,5.9914436340332,0,27.8850326538086,0,0,9.91432476043701,17.1402378082275,42.9660720825195,19.2353801727295,0,16.474178314209,0,0,17.4968643188477,0,9.84473323822021,0,19.6296443939209,0,0,0,0,0,21.2532501220703,7.9228401184082,0,2.59618449211121,0,0,6.396164894104,
"22-Jul",10.1091575622559,46.9292869567871,0,7.3297700881958,10.8130683898926,5.9914436340332,0,12.1997013092041,17.8778305053711,0,0,4.28505945205688,0,19.2353801727295,17.9952201843262,16.474178314209,6.96606349945068,0,0,0,22.5022487640381,0,19.6296443939209,0,0,0,0,0,0,7.9228401184082,10.1018514633179,0,9.72468757629395,0,0,
"23-Jul",23.1066474914551,11.7323217391968,30.6881885528564,0,21.6261367797852,0,0,12.1997013092041,0,0,0,17.1402378082275,0,38.470760345459,20.5659656524658,16.474178314209,0,0,17.4968643188477,0,0,0,0,0,0,0,0,0,7.08441686630249,7.9228401184082,0,0,0,0,3.198082447052,
"24-Jul",0,11.7323217391968,61.3763771057129,12.6411972045898,10.8130683898926,0,0,12.1997013092041,0,0,9.91432476043701,21.4252967834473,0,19.2353801727295,0,8.23708915710449,6.96606349945068,0,0,0,0,0,0,0,0,0,0,0,0,15.8456802368164,0,5.19236898422241,0,0,9.59424781799316,
"25-Jul",0,11.7323217391968,15.3440942764282,0,0,5.9914436340332,11.8828611373901,0,0,10.7468814849854,0,0,0,9.61769008636475,0,16.474178314209,6.96606349945068,0,0,0,29.534200668335,0,0,13.101357460022,0,32.1581649780273,0,0,0,7.9228401184082,0,0,14.5870304107666,0,6.396164894104,
"26-Jul",10.0838890075684,0,38.5319442749023,0,6.04042816162109,14.542405128479,0,4.21567869186401,0,0,11.3407468795776,21.7881374359131,0,0,0,6.17352819442749,0,0,0,0,7.05122041702271,0,27.4449939727783,8.38329982757568,4.95339393615723,8.71928215026855,0,6.01157808303833,0,5.21703433990479,7.84712934494019,3.53992390632629,0,0,0,
"27-Jul",7.60908794403076,0,0,0,6.04042816162109,58.169620513916,6.15634870529175,16.8627147674561,23.5570621490479,0,0,0,0,20.7306499481201,0,0,0,0,4.1781439781189,0,14.1024408340454,0,13.7224969863892,0,0,8.71928215026855,0,6.01157808303833,0,5.21703433990479,7.84712934494019,10.6197710037231,25.2412948608398,10.1834840774536,0,
"28-Jul",0,0,0,0,18.1212844848633,0,0,0,0,0,11.3407468795776,0,0,0,0,0,4.70021677017212,0,4.1781439781189,6.40227556228638,0,0,0,0,4.95339393615723,0,0,0,0,0,23.541389465332,7.07984781265259,8.41376495361328,10.1834840774536,0,
"29-Jul",0,0,0,3.04517579078674,18.1212844848633,0,0,0,0,0,0,0,0,0,22.3347702026367,0,9.40043354034424,5.86782932281494,20.890718460083,6.40227556228638,0,0,0,4.19164991378784,4.95339393615723,8.71928215026855,0,0,0,0,0,14.1596956253052,16.8275299072266,25.4587097167969,0,
"30-Jul",0,20.3454208374023,0,0,0,0,0,14.4537563323975,0,0,0,0,0,13.8204326629639,22.3347702026367,18.5205821990967,14.1006517410278,0,12.5344333648682,6.40227556228638,0,0,0,4.19164991378784,14.8601818084717,0,0,0,0,10.4340686798096,0,3.53992390632629,8.41376495361328,0,11.8355760574341,
"31-Jul",0,10.1727104187012,0,0,0,16.6198921203613,0,12.6470355987549,0,0,0,0,0,0,22.3347702026367,0,4.70021677017212,0,8.35628795623779,0,0,0,0,12.5749492645264,9.90678787231445,8.71928215026855,10.7098617553711,12.0231561660767,0,10.4340686798096,7.84712934494019,3.53992390632629,25.2412948608398,5.09174203872681,0,
"1-Aug",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7193145751953,9.58550453186035,17.5840625762939,6.68071222305298,0,0,0,0,0,21.3270206451416,0,0,10.9841012954712,22.9632740020752,0,0,10.0604095458984,0,0,10.6628189086914,0,
"2-Aug",0,2.02215266227722,0,0,0,0,0,0,0,0,0,0,0,0,20.7543983459473,9.58550453186035,17.5840625762939,6.68071222305298,0,0,0,6.67916488647461,0,21.3270206451416,0,0,21.9682025909424,8.74791431427002,0,15.3671007156372,0,0,0,5.3314094543457,0,
"3-Aug",8.00736522674561,0,0,0,0,0,0,0,0,0,0,0,6.90088510513306,8.31058883666992,15.8128757476807,0,0,0,8.24830150604248,0,0,10.0187473297119,0,21.3270206451416,0,4.3961935043335,10.9841012954712,15.3088493347168,0,15.3671007156372,3.35346961021423,0,0,10.6628189086914,6.92936611175537,
"4-Aug",8.00736522674561,0.674050867557526,11.8991565704346,0,20.3635425567627,0,0,0,0,0,6.66382169723511,0,6.90088510513306,0,0,0,0,0,0,0,8.18794441223145,6.67916488647461,0,0,0,8.79238700866699,0,15.3088493347168,0,0,0,0,8.76827526092529,5.3314094543457,0,
"5-Aug",4.0036826133728,0,0,0,10.1817712783813,0,0,0,0,0,0,0,34.5044250488281,16.6211776733398,6.91813278198242,9.58550453186035,0,0,16.496603012085,0,0,3.3395824432373,0,0,16.0893096923828,0,21.9682025909424,17.49582862854,0,0,3.35346961021423,0,26.3048267364502,10.6628189086914,0,
"6-Aug",9.80288696289062,0,0,0,0,5.96188116073608,0,0,0,0,0,17.3098106384277,15.4709167480469,10.88258934021,7.97961187362671,0,10.0058946609497,0,11.226149559021,0,8.23099327087402,0,7.80821180343628,0,0,0,0,9.57972240447998,0,0,10.9746837615967,10.4479703903198,5.09038591384888,12.8695945739746,23.5317325592041,
"7-Aug",11.0304412841797,0,0,0,0,0,10.7247714996338,0,0,0,0,8.65490531921387,7.73545837402344,10.88258934021,9.11955642700195,10.8351583480835,0,19.7966785430908,0,0,8.23099327087402,6.46470308303833,3.41609239578247,0,0,0,0,0,0,0,0,10.4479703903198,0,0,31.3756427764893,
"8-Aug",5.83964538574219,1.07577991485596,0,0,0,5.05627775192261,0,0,0,20.8963222503662,3.43309497833252,4.32745265960693,0,0,7.97961187362671,0,0,3.95933556556702,0,0,8.23099327087402,12.9294061660767,0,10.8333778381348,0,0,0,0,0,0,10.9746837615967,15.6719551086426,10.1807718276978,0,8.96446990966797,
"9-Aug",4.96282196044922,3.22733974456787,0,4.94557046890259,0,7.41461801528931,0,0,0,52.2408103942871,0,12.9823589324951,0,0,9.11955642700195,5.41757917404175,0,0,5.6130747795105,0,12.3464908599854,6.46470308303833,13.6643695831299,4.73960256576538,0,0,0,0,0,0,0,10.4479703903198,10.1807718276978,25.7391891479492,0,
"10-Aug",0,0,0,8.47599220275879,0,0,0,0,9.86373805999756,0,0,0,0,0,23.9388370513916,5.41757917404175,0,0,5.6130747795105,0,4.11549663543701,0,0,4.73960256576538,0,0,0,0,0,0,0,0,5.09038591384888,19.3043918609619,7.84391069412231,
"11-Aug",0,22.2252235412598,0,0,0,0,0,0,0,28.0285949707031,0,0,0,9.65378284454346,11.0790491104126,0,0,9.6919116973877,0,9.64816474914551,5.10591650009155,4.49925374984741,10.9980125427246,15.1452159881592,0,0,0,0,0,24.3303451538086,10.8157911300659,16.7435054779053,4.56182289123535,6.74357843399048,14.9581174850464,
"12-Aug",0,11.1126117706299,0,0,6.6505880355835,6.16999864578247,0,20.4274806976318,0,0,0,0,0,0,0,5.47335433959961,0,4.84595584869385,0,0,4.46767663955688,0,0,0,0,0,0,3.67187690734863,7.25645685195923,0,0,0,9.1236457824707,0,4.98603868484497,
"13-Aug",0,0,0,0,6.6505880355835,6.16999864578247,0,0,5.78747606277466,0,0,8.1023588180542,0,0,0,0,0,0,0,12.6632146835327,8.93535327911377,0,0,22.7178230285645,0,0,0,14.6875076293945,7.25645685195923,18.2477588653564,14.1957263946533,0,0,0,4.98603868484497,
"14-Aug",0,0,0,7.6459755897522,6.6505880355835,6.16999864578247,0,0,5.78747606277466,0,0,4.0511794090271,0,0,0,0,0,0,0,16.8842868804932,5.10591650009155,0,5.4990062713623,8.65441036224365,0,19.5772953033447,0,11.0156307220459,0,0,0,33.4870109558105,4.56182289123535,0,4.98603868484497,
"15-Aug",5.31403255462646,11.1126117706299,12.4071683883667,12.4380645751953,26.602352142334,6.16999864578247,0,0,23.1499042510986,0,0,4.0511794090271,0,9.65378284454346,0,0,0,4.84595584869385,0,0,8.93535327911377,0,0,22.7178230285645,0,0,0,7.34375381469727,0,6.08258628845215,4.73190832138062,0,4.56182289123535,0,19.9441547393799,
"16-Aug",0,22.6910877227783,5.5311713218689,0,6.52703189849854,5.61539173126221,0,0,18.0523738861084,0,0,7.09292793273926,0,7.14316368103027,0,17.8420505523682,0,4.65471315383911,0,0,14.8590745925903,0,5.12179946899414,27.9970321655273,0,0,0,0,0,10.4997148513794,0,6.06749629974365,7.14295768737793,0,6.50424766540527,
"17-Aug",0,34.0366287231445,5.5311713218689,0,16.3175792694092,16.8461742401123,0,0,0,0,6.43050765991211,21.2787837982178,0,0,6.92202997207642,26.7630748748779,0,0,4.33875226974487,0,7.42953729629517,0,5.12179946899414,13.9985160827637,13.3668584823608,0,0,0,18.1088390350342,10.4997148513794,0,0,38.095775604248,0,0,
"18-Aug",0,0,5.5311713218689,0,0,0,0,9.0776424407959,0,0,0,14.1858558654785,0,7.14316368103027,6.05677556991577,0,0,0,0,8.09319305419922,0,0,0,13.9985160827637,0,0,0,0,0,20.9994297027588,0,6.06749629974365,6.04308795928955,0,0,
"19-Aug",0,22.6910877227783,16.5935153961182,9.91699409484863,3.26351594924927,0,0,27.2329254150391,0,0,0,7.09292793273926,0,0,6.05677556991577,8.92102527618408,0,0,4.33875226974487,0,0,0,0,0,0,0,0,0,0,10.4997148513794,0,6.06749629974365,2.92115497589111,0,0,
"20-Aug",11.9428052902222,0,11.0623426437378,0,0,0,0,18.1552848815918,0,9.29016494750977,19.2915229797363,0,0,0,0,0,0,0,0,8.09319305419922,0,0,0,0,0,0,4.93471574783325,5.32828092575073,0,36.7490005493164,24.708137512207,18.2024879455566,3.60613775253296,0,0,
"21-Aug",0,19.8852405548096,21.2319869995117,22.98410987854,0,0,0,25.0334968566895,6.14798545837402,18.7641372680664,33.7946968078613,5.46201610565186,0,0,0,0,0,0,0,8.20973110198975,0,0,0,0,0,0,0,0,0,15.3098278045654,0,30.9546337127686,0,0,0,
"22-Aug",0,0,21.2319869995117,50.6166877746582,0,0,0,16.6889972686768,18.4439563751221,9.3820686340332,22.5298004150391,6.24230480194092,0,22.9587707519531,0,0,0,3.47253179550171,0,7.18351459503174,0,0,0,0,0,0,9.19792652130127,0,0,0,0,30.9546337127686,0,0,0,
"23-Aug",0,9.94262027740479,10.6159934997559,0,0,0,6.91217660903931,16.6889972686768,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88950109481812,11.8835763931274,0,0,0,0,0,0,0,15.824517250061,25.7955303192139,0,0,0,
"24-Aug",0,0,0,0,0,0,6.04815435409546,8.34449863433838,12.295970916748,0,0,0,0,0,7.59469270706177,0,0,3.47253179550171,0,0,0,0,0,0,0,0,0,0,0,0,7.91225862503052,15.4773168563843,0,0,0,
"25-Aug",0,0,0,0,0,0,0,0,0,0,0,0,0,11.4793853759766,6.86988830566406,0,26.5621948242188,0,0,0,0,0,0,0,0,0,9.19792652130127,0,0,0,3.95612931251526,0,0,0,0,
"26-Aug",0,0,0,0,0,0,0,0,44.5519218444824,0,0,0,0,13.2072954177856,11.6335897445679,0,0,3.13205432891846,0,0,0,0,0,0,0,0,4.19691228866577,7.112877368927,0,6.23708009719849,0,8.91371536254883,0,0,0,
"27-Aug",0,0,0,14.3469409942627,0,0,31.1909503936768,0,0,0,0,0,0,0,46.5343589782715,0,0,10.7384719848633,0,7.39175033569336,0,0,5.37286186218262,0,0,0,4.19691228866577,7.112877368927,0,3.11854004859924,0,8.91371536254883,0,0,0,
"28-Aug",0,0,0,7.47009420394897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6715707778931,0,0,0,0,0,0,4.19691228866577,0,0,0,0,0,0,0,0,
"29-Aug",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26410865783691,0,0,0,0,4.27292966842651,0,0,0,8.39382457733154,0,8.62556648254395,3.11854004859924,0,8.91371536254883,0,0,0,
"30-Aug",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2410945892334,0,0,0,0,0,0,4.27292966842651,0,0,0,4.19691228866577,0,8.62556648254395,0,0,26.7411460876465,0,9.75993633270264,0,
"31-Aug",0,0,11.6901216506958,0,0,0,0,0,0,0,7.09476900100708,0,0,13.2072954177856,0,5.74703168869019,0,0,0,0,0,0,0,0,0,0,4.19691228866577,0,0,3.11854004859924,0,8.91371536254883,0,9.75993633270264,0,
"1-Sep",0,0,28.0648097991943,0,0,0,0,0,7.94054508209229,0,0,16.736909866333,0,0,0,7.07522439956665,0,0,0,0,0,0,0,0,0,19.733024597168,29.3457221984863,0,0,11.3375644683838,0,0,0,0,0,
"2-Sep",0,0,0,8.11820316314697,0,0,0,0,0,0,20.1746978759766,0,0,0,5.52741670608521,21.2256736755371,0,0,0,4.1988205909729,0,13.0888500213623,24.705774307251,0,0,0,0,0,0,11.3375644683838,0,19.6947174072266,0,0,0,
"3-Sep",0,0,5.612961769104,7.57916736602783,0,0,0,0,0,0,0,8.3684549331665,40.1555519104004,30.4791603088379,31.6669216156006,0,0,0,0,0,0,13.0888500213623,0,0,0,0,14.6728610992432,0,24.7650012969971,7.55837678909302,0,19.6947174072266,0,28.0242290496826,0,
"4-Sep",0,0,11.225923538208,22.2964725494385,0,0,0,0,0,0,0,0,0,0,7.5332612991333,0,0,0,0,7.15798902511597,0,0,0,0,0,0,0,0,0,7.55837678909302,18.6113719940186,0,0,14.0121145248413,0,
"5-Sep",0,0,0,16.9551200866699,0,0,0,0,0,0,0,8.3684549331665,0,0,0,0,0,0,8.86396026611328,0,4.42778253555298,0,0,0,0,0,0,0,0,0,21.2701396942139,0,0,14.0121145248413,0,
"6-Sep",0,0,0,0,0,0,0,0,0,0,0,9.31878662109375,0,0,0,10.0437068939209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"7-Sep",0,0,0,0,0,0,0,0,0,19.4478931427002,0,0,0,0,0,10.0437068939209,0,0,0,0,3.62221002578735,0,0,0,0,3.27300906181335,0,0,0,0,0,0,0,0,0,
"8-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19071292877197,0,0,0,0,0,0,0,0,0,0,0,0,8.63798713684082,0,0,0,0,0,
"9-Sep",0,0,0,0,0,0,0,0,0,0,0,9.31878662109375,0,0,0,0,8.19071292877197,0,0,0,0,0,0,0,13.3807096481323,0,0,0,0,0,21.9804153442383,0,0,3.56700205802917,0,
"10-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3807096481323,0,0,0,0,12.9569807052612,0,9.30331134796143,0,10.7010068893433,0,
"11-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49955034255981,0,0,0,0,0,0,0,0,0,0,0,22.9332427978516,3.31721472740173,0,0,0,0,
"12-Sep",0,0,0,2.79985904693604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31721472740173,16.1865997314453,0,0,0,
"13-Sep",0,0,0,2.41574597358704,0,0,0,0,0,0,0,0,0,0,0,0,9.65800476074219,0,0,0,0,0,0,0,0,0,0,18.0044002532959,0,0,0,0,0,0,0,
"14-Sep",0,0,0,2.30004954338074,0,0,0,0,0,0,0,0,0,0,0,8.56774520874023,0,7.49955034255981,0,0,0,0,11.1211538314819,0,0,0,0,0,0,0,0,0,0,0,0,
