"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"11-Jan",0,18.0721664428711,15.5607318878174,10.872049331665,18.285852432251,0,11.7670059204102,0,2.92634296417236,9.26319408416748,10.2961626052856,15.6560325622559,6.51905965805054,0,12.9958724975586,0,0,0,12.1187343597412,28.4057579040527,2.48272657394409,15.0419654846191,6.64746761322021,6.95118474960327,0,4.32763481140137,10.0050535202026,5.31033086776733,14.8236513137817,15.1713924407959,4.08540439605713,18.5691604614258,19.0057430267334,12.996356010437,12.0917835235596,9.79943943023682
"12-Jan",0,9.03608322143555,15.5607318878174,18.6378002166748,0,8.45148849487305,17.6505088806152,0,2.92634296417236,7.99281311035156,19.6525993347168,0,0,9.2682409286499,11.3713874816895,4.54823923110962,9.11802005767822,7.22406435012817,15.9058389663696,0,2.48272657394409,0,3.32373380661011,10.4267768859863,6.70814847946167,17.3105392456055,10.0050535202026,1.32758271694183,24.7060871124268,18.9642391204834,2.04270219802856,18.5691604614258,12.6704950332642,12.996356010437,30.2294597625732,6.53295946121216
"13-Jan",0,15.4904298782349,31.1214637756348,12.425199508667,18.285852432251,0,20.1720104217529,19.711254119873,2.92634296417236,13.7095251083374,8.1511287689209,15.6560325622559,0,15.8884134292603,21.6597862243652,4.54823923110962,4.55901002883911,0,5.30194616317749,16.2318630218506,0,17.1908187866211,0,10.4267768859863,6.70814847946167,12.9829053878784,0,0,9.8824348449707,15.1713924407959,4.08540439605713,0,19.0057430267334,25.992712020874,18.1376762390137,3.26647973060608
"14-Jan",7.7720685005188,18.0721664428711,15.5607318878174,16.3080749511719,0,28.9765338897705,0,22.5271492004395,2.92634296417236,18.1823272705078,5.98566627502441,0,0,9.2682409286499,3.79046273231506,9.09647846221924,5.21029758453369,7.22406435012817,10.603892326355,24.3477935791016,0,0,0,10.4267768859863,20.1244449615479,17.3105392456055,5.00252676010132,3.98274874687195,4.94121742248535,0,8.17080879211426,4.64229011535645,31.6762371063232,12.996356010437,12.0917835235596,6.53295946121216
"15-Jan",21.7443256378174,9.03608322143555,0,10.872049331665,0,33.8059539794922,11.7670059204102,22.5271492004395,5.85268592834473,12.8361387252808,7.21139907836914,7.82801628112793,0,32.4388427734375,7.58092546463013,9.09647846221924,20.8411903381348,0,15.9058389663696,0,8.51220512390137,0,0,13.9023694992065,26.8325939178467,25.9658107757568,10.0050535202026,2.65516543388367,9.8824348449707,15.1713924407959,6.12810659408569,4.64229011535645,12.6704950332642,12.996356010437,6.04589176177979,9.79943943023682
"16-Jan",40.327449798584,0,26.6338233947754,7.21926784515381,0,3.21956849098206,5.67397451400757,18.48486328125,14.8185300827026,7.98857545852661,5.02692031860352,0,12.9282131195068,17.5633678436279,0,0,2.99520468711853,0,21.654914855957,16.3546123504639,4.90556526184082,7.38679122924805,5.96504354476929,15.8566513061523,20.2972145080566,22.6613292694092,9.4298267364502,5.18623828887939,0,23.0210437774658,7.68291425704956,10.9113321304321,0,24.9625663757324,0,3.78585457801819
"17-Jan",9.56185913085938,0,13.3169116973877,5.39518260955811,6.54059648513794,3.21956849098206,17.5684986114502,34.0213775634766,14.8185300827026,0,20.1076812744141,0,0,19.9627342224121,3.08435702323914,23.6825046539307,0,4.85027837753296,14.4954147338867,8.17730617523193,14.7166967391968,4.52816152572632,0,3.96416282653809,0,20.7189311981201,9.4298267364502,5.18623828887939,0,7.67368173599243,7.68291425704956,5.45566606521606,25.7809791564941,0,0,0
"18-Jan",41.5382080078125,0,0,11.4840307235718,13.0811929702759,9.65870475769043,0,14.4853639602661,7.40926504135132,15.9771509170532,10.053840637207,0,13.200798034668,13.0525579452515,12.2854452133179,7.89416885375977,8.98561382293701,0,7.18890285491943,16.3546123504639,29.4333934783936,11.3204040527344,5.96504354476929,19.8208141326904,0,18.1290626525879,9.4298267364502,7.77935838699341,0,0,3.84145712852478,8.18349933624268,0,18.7219257354736,0,0
"19-Jan",19.0305824279785,3.64637804031372,13.3169116973877,9.35164928436279,19.6217880249023,1.60978424549103,12.6753444671631,8.17846298217773,14.8185300827026,11.9828634262085,10.053840637207,0,24.9997386932373,9.98136711120605,22.5435314178467,39.4708442687988,2.99520468711853,4.85027837753296,14.7894411087036,20.4432640075684,24.5278282165527,0,0,3.96416282653809,6.76573848724365,4.53226566314697,3.14327597618103,2.5931191444397,0,7.67368173599243,7.68291425704956,2.72783303260803,8.59365940093994,0,24.4050559997559,11.3575639724731
"20-Jan",6.30213451385498,15.1545991897583,0,6.24299621582031,0,8.04892063140869,15.7465772628784,7.61443090438843,7.40926504135132,3.99428772926331,10.053840637207,0,18.1072864532471,5.85445547103882,14.5207366943359,9.02190780639648,5.99040937423706,0,5.43945550918579,8.17730617523193,22.425443649292,9.05632305145264,2.98252177238464,3.96416282653809,0,4.53226566314697,3.14327597618103,7.77935838699341,0,30.6947269439697,5.76218557357788,5.45566606521606,8.59365940093994,0,16.2700386047363,7.57170915603638
"21-Jan",0,0,20.6042881011963,3.09979200363159,11.5715389251709,9.34500980377197,23.5288925170898,9.17978191375732,11.3151273727417,23.4973640441895,0,0,12.913233757019,16.7344379425049,7.26879835128784,6.26876354217529,12.713324546814,18.7256889343262,8.51038932800293,0,9.25164794921875,24.4311027526855,3.54087209701538,19.13840675354,0,23.9944839477539,18.5229663848877,12.0369577407837,0,26.0569400787354,21.0039463043213,6.61130380630493,29.6293811798096,0,0,5.37334012985229
